31.05.2017;2292.96;2317.62
01.06.2017;2283.62;2289.82
02.06.2017;2292.38;2303.21
05.06.2017;2301.67;2302.4
06.06.2017;2270.87;2307.5
07.06.2017;2308.36;2328.34
08.06.2017;2310.69;2343.56
09.06.2017;2339.71;2355.79
12.06.2017;2329.9;2329.9
13.06.2017;2297.3;2310.42
14.06.2017;2301.42;2311.02
16.06.2017;2293.17;2315.37
19.06.2017;2312.63;2337.06
20.06.2017;2327.84;2327.84
21.06.2017;2295.92;2319.13
22.06.2017;2313.6;2323.43
23.06.2017;2305.7;2317.13
26.06.2017;2313.84;2351.61
27.06.2017;2334.82;2355.53
28.06.2017;2343.41;2343.41
29.06.2017;2334.5;2350.41
30.06.2017;2324.71;2329.24
03.07.2017;2305.25;2323.74
04.07.2017;2317.64;2317.64
05.07.2017;2298.75;2307.87
06.07.2017;2309.29;2323.94
07.07.2017;2299.26;2306.23
10.07.2017;2305.52;2316.01
11.07.2017;2303.48;2312.57
12.07.2017;2297.08;2343.27
13.07.2017;2335.49;2350.83
14.07.2017;2349.47;2351.05
17.07.2017;2353.46;2379.2
18.07.2017;2367.99;2381.08
19.07.2017;2364;2378.42
20.07.2017;2375.73;2387.1
21.07.2017;2356.9;2370.28
24.07.2017;2344.63;2345.94
25.07.2017;2337.8;2346.12
26.07.2017;2344.28;2363.74
27.07.2017;2361.54;2363.85
28.07.2017;2344.85;2360.83
31.07.2017;2357.45;2388.25
01.08.2017;2377.03;2387.16
02.08.2017;2387.69;2397.4
03.08.2017;2365.65;2374.8
04.08.2017;2365.84;2385.36
07.08.2017;2380.96;2391.39
08.08.2017;2387.51;2425.02
09.08.2017;2420.38;2420.38
10.08.2017;2403.19;2412.2
11.08.2017;2373.71;2379.21
14.08.2017;2375.77;2388.28
16.08.2017;2378.88;2401.17
17.08.2017;2378.87;2381.49
18.08.2017;2346.8;2359.87
21.08.2017;2358.89;2378.2
22.08.2017;2380.47;2393.15
23.08.2017;2387.52;2395.62
24.08.2017;2395.3;2456.82
25.08.2017;2464.81;2481.63
28.08.2017;2474.13;2534.04
29.08.2017;2525.41;2525.41
30.08.2017;2507.29;2537.24
31.08.2017;2520.23;2532.83
01.09.2017;2512.46;2528.82
04.09.2017;2513.38;2525.72
05.09.2017;2521.04;2550.74
06.09.2017;2512.11;2528.3
07.09.2017;2511.82;2528.65
08.09.2017;2488.67;2499.63
11.09.2017;2489.43;2524.21
12.09.2017;2518.15;2536.08
13.09.2017;2507.73;2522.25
14.09.2017;2502.15;2511.08
15.09.2017;2507;2514.27
18.09.2017;2503.74;2525.41
19.09.2017;2495.79;2512.63
20.09.2017;2505.52;2518.1
21.09.2017;2501.16;2501.16
22.09.2017;2464.57;2481.28
25.09.2017;2479.08;2485.2
26.09.2017;2452.04;2461.48
27.09.2017;2447.67;2456.47
28.09.2017;2430.81;2440.4
29.09.2017;2430.17;2462.04
02.10.2017;2459.84;2480.47
03.10.2017;2471.22;2488.67
04.10.2017;2470.39;2489.93
05.10.2017;2444.16;2469.8
06.10.2017;2466;2485.35
09.10.2017;2483.61;2499.35
10.10.2017;2506.81;2519.73
11.10.2017;2520.81;2556.95
12.10.2017;2557.48;2566.02
13.10.2017;2538.56;2546.32
16.10.2017;2528.44;2546.95
17.10.2017;2534.17;2538.75
18.10.2017;2518.16;2526.25
19.10.2017;2490.24;2501.36
20.10.2017;2473.82;2486.56
23.10.2017;2466.64;2487.81
24.10.2017;2468.98;2474.35
25.10.2017;2449.02;2466.39
26.10.2017;2452.47;2463.63
27.10.2017;2462.46;2492.93
30.10.2017;2490.8;2521.41
31.10.2017;2514.24;2524.9
02.11.2017;2524.52;2532.85
03.11.2017;2503.49;2509.59
06.11.2017;2497.52;2522.12
07.11.2017;2521.05;2566.59
08.11.2017;2545.38;2548.95
09.11.2017;2513.25;2513.88
10.11.2017;2477.93;2482.26
13.11.2017;2458.9;2472.26
14.11.2017;2464.53;2477.1
15.11.2017;2460.26;2460.26
16.11.2017;2428.52;2438.67
17.11.2017;2412.64;2445.7
20.11.2017;2438.15;2470.34
21.11.2017;2469.21;2496.62
22.11.2017;2490.63;2500.37
23.11.2017;2482.04;2514.94
24.11.2017;2502.59;2518.04
27.11.2017;2477.97;2504.29
28.11.2017;2494.79;2498.45
29.11.2017;2491.96;2506.2
30.11.2017;2436.48;2449.14
01.12.2017;2411.13;2430.44
04.12.2017;2392.69;2424.97
05.12.2017;2403.25;2423.52
