2018-07-10;LTCUSD;75.87;;
2018-07-11;LTCUSD;78.18;;
2018-07-12;LTCUSD;77;;
2018-07-13;LTCUSD;76.48;;
2018-07-14;LTCUSD;76.18;;
2018-07-15;LTCUSD;78.67;;
2018-07-16;LTCUSD;83.66;;
2018-07-17;LTCUSD;89.07;;
2018-07-18;LTCUSD;86.32;;
2018-07-19;LTCUSD;86.13;;
2018-07-20;LTCUSD;81.89;;
2018-07-21;LTCUSD;83.44;;
2018-07-22;LTCUSD;82.22;;
2018-07-23;LTCUSD;81.39;;
2018-07-24;LTCUSD;89.41;;
2018-07-25;LTCUSD;86.4;;
2018-07-26;LTCUSD;83.6;;
2018-07-27;LTCUSD;84.42;;
2018-07-28;LTCUSD;84.19;;
2018-07-29;LTCUSD;84.08;;
2018-07-30;LTCUSD;82.17;;
2018-07-31;LTCUSD;78.78;;
2018-08-01;LTCUSD;77.64;;
2018-08-02;LTCUSD;76.13;;
2018-08-03;LTCUSD;77.56;;
2018-08-04;LTCUSD;73;;
2018-08-05;LTCUSD;74.64;;
2018-08-06;LTCUSD;73.57;;
2018-08-07;LTCUSD;67.28;;
2018-08-08;LTCUSD;62.14;;
2018-08-09;LTCUSD;62.9;;
2018-08-10;LTCUSD;59.13;;
2018-08-11;LTCUSD;55.47;;
2018-08-12;LTCUSD;55.47;;
2018-08-13;LTCUSD;56.48;;
2018-08-14;LTCUSD;54.34;;
2018-08-15;LTCUSD;54.36;;
2018-08-16;LTCUSD;55.3;;
2018-08-17;LTCUSD;61.81;;
2018-08-18;LTCUSD;57.13;;
2018-08-19;LTCUSD;57.78;;
2018-08-20;LTCUSD;53.4;;
2018-08-21;LTCUSD;56.42;;
2018-08-22;LTCUSD;55.16;;
2018-08-23;LTCUSD;57.27;;
2018-08-24;LTCUSD;57.89;;
2018-08-25;LTCUSD;57.87;;
2018-08-26;LTCUSD;57.07;;
2018-08-27;LTCUSD;60.72;;
2018-08-28;LTCUSD;63.15;;
2018-08-29;LTCUSD;61.53;;
2018-08-30;LTCUSD;60.25;;
2018-08-31;LTCUSD;62.13;;
2018-09-01;LTCUSD;66.5;;
2018-09-02;LTCUSD;66.25;;
2018-09-03;LTCUSD;65.41;;
2018-09-04;LTCUSD;67.6;;
2018-09-05;LTCUSD;57.76;;
2018-09-06;LTCUSD;57.54;;
2018-09-07;LTCUSD;55.52;;
2018-09-08;LTCUSD;53.05;;
2018-09-09;LTCUSD;54.73;;
2018-09-10;LTCUSD;54.39;;
2018-09-11;LTCUSD;52.06;;
2018-09-12;LTCUSD;51.65;;
2018-09-13;LTCUSD;54.4;;
2018-09-14;LTCUSD;56.18;;
2018-09-15;LTCUSD;56.34;;
2018-09-16;LTCUSD;56.79;;
2018-09-17;LTCUSD;52.09;;
2018-09-18;LTCUSD;54;;
2018-09-19;LTCUSD;54.36;;
2018-09-20;LTCUSD;56.65;;
2018-09-21;LTCUSD;60.92;;
2018-09-22;LTCUSD;60.68;;
2018-09-23;LTCUSD;61.41;;
2018-09-24;LTCUSD;57.96;;
2018-09-25;LTCUSD;57.52;;
2018-09-26;LTCUSD;57.25;;
2018-09-27;LTCUSD;63.33;;
2018-09-28;LTCUSD;61.95;;
2018-09-29;LTCUSD;61.64;;
2018-09-30;LTCUSD;61.22;;
2018-10-01;LTCUSD;60.39;;
2018-10-02;LTCUSD;59.5;;
2018-10-03;LTCUSD;57.57;;
2018-10-04;LTCUSD;58.3;;
2018-10-05;LTCUSD;59.03;;
2018-10-06;LTCUSD;57.92;;
2018-10-07;LTCUSD;58.3;;
2018-10-08;LTCUSD;59.67;;
2018-10-09;LTCUSD;59.06;;
2018-10-10;LTCUSD;58.48;;
2018-10-11;LTCUSD;51.27;;
2018-10-12;LTCUSD;53.72;;
2018-10-13;LTCUSD;54.09;;
2018-10-14;LTCUSD;52.58;;
2018-10-15;LTCUSD;56.08;;
2018-10-16;LTCUSD;55.8;;
2018-10-17;LTCUSD;55.38;;
2018-10-18;LTCUSD;53.5;;
2018-10-19;LTCUSD;53.71;;
2018-10-20;LTCUSD;54.25;;
2018-10-21;LTCUSD;53.63;;
2018-10-22;LTCUSD;53.07;;
2018-10-23;LTCUSD;53.32;;
2018-10-24;LTCUSD;53.02;;
2018-10-25;LTCUSD;52.87;;
2018-10-26;LTCUSD;52.65;;
2018-10-27;LTCUSD;52.3;;
2018-10-28;LTCUSD;52.05;;
2018-10-29;LTCUSD;49.13;;
2018-10-30;LTCUSD;49.33;;
2018-10-31;LTCUSD;49.96;;
2018-11-01;LTCUSD;50.62;;
2018-11-02;LTCUSD;51.75;;
2018-11-03;LTCUSD;51.08;;
2018-11-04;LTCUSD;54.67;;
2018-11-05;LTCUSD;53.97;;
2018-11-06;LTCUSD;56.43;;
2018-11-07;LTCUSD;54.49;;
2018-11-08;LTCUSD;52.73;;
2018-11-09;LTCUSD;52.29;;
2018-11-10;LTCUSD;52.52;;
2018-11-11;LTCUSD;51.46;;
2018-11-12;LTCUSD;51.28;;
2018-11-13;LTCUSD;50.43;;
2018-11-14;LTCUSD;45;;
2018-11-15;LTCUSD;44.69;;
2018-11-16;LTCUSD;43;;
2018-11-17;LTCUSD;42.48;;
2018-11-18;LTCUSD;42.57;;
2018-11-19;LTCUSD;37.15;;
2018-11-20;LTCUSD;33.84;;
2018-11-21;LTCUSD;35.16;;
2018-11-22;LTCUSD;32.09;;
2018-11-23;LTCUSD;32.73;;
2018-11-24;LTCUSD;29.73;;
2018-11-25;LTCUSD;31.55;;
2018-11-26;LTCUSD;30.22;;
2018-11-27;LTCUSD;31.64;;
2018-11-28;LTCUSD;35.1;;
2018-11-29;LTCUSD;34.07;;
2018-11-30;LTCUSD;32.2;;
2018-12-01;LTCUSD;34.62;;
2018-12-02;LTCUSD;34;;
2018-12-03;LTCUSD;31.06;;
2018-12-04;LTCUSD;31.28;;
2018-12-05;LTCUSD;29.25;;
2018-12-06;LTCUSD;26.9;;
2018-12-07;LTCUSD;25.44;;
2018-12-08;LTCUSD;24.94;;
2018-12-09;LTCUSD;26.04;;
2018-12-10;LTCUSD;24.78;;
2018-12-11;LTCUSD;23.93;;
2018-12-12;LTCUSD;24.77;;
2018-12-13;LTCUSD;23.47;;
2018-12-14;LTCUSD;23.77;;
2018-12-15;LTCUSD;24.13;;
2018-12-16;LTCUSD;26.12;;
2018-12-17;LTCUSD;29.88;;
2018-12-18;LTCUSD;30.97;;
2018-12-19;LTCUSD;29.95;;
2018-12-20;LTCUSD;33.54;;
2018-12-21;LTCUSD;31.31;;
2018-12-22;LTCUSD;32.82;;
2018-12-23;LTCUSD;34.12;;
2018-12-24;LTCUSD;33.88;;
2018-12-25;LTCUSD;31.92;;
2018-12-26;LTCUSD;31.53;;
2018-12-27;LTCUSD;28.69;;
2018-12-28;LTCUSD;33.47;;
2018-12-29;LTCUSD;31.9;;
2018-12-30;LTCUSD;32.87;;
2018-12-31;LTCUSD;30.96;;
2019-01-01;LTCUSD;32.94;;
2019-01-02;LTCUSD;34.29;;
2019-01-03;LTCUSD;32.75;;
2019-01-04;LTCUSD;33.14;;
2019-01-05;LTCUSD;35.61;;
2019-01-06;LTCUSD;40.08;;
2019-01-07;LTCUSD;38.65;;
2019-01-08;LTCUSD;40.16;;
2019-01-09;LTCUSD;39.33;;
2019-01-10;LTCUSD;34.02;;
2019-01-11;LTCUSD;32.47;;
2019-01-12;LTCUSD;32.69;;
2019-01-13;LTCUSD;30.51;;
2019-01-14;LTCUSD;32.8;;
2019-01-15;LTCUSD;31.64;;
2019-01-16;LTCUSD;31.98;;
2019-01-17;LTCUSD;32.33;;
2019-01-18;LTCUSD;31.45;;
2019-01-19;LTCUSD;32.89;;
2019-01-20;LTCUSD;30.98;;
2019-01-21;LTCUSD;31.3;;
2019-01-22;LTCUSD;32.06;;
2019-01-23;LTCUSD;32.3;;
2019-01-24;LTCUSD;33.24;;
2019-01-25;LTCUSD;33.25;;
2019-01-26;LTCUSD;33.4;;
2019-01-27;LTCUSD;32.6;;
2019-01-28;LTCUSD;31.51;;
2019-01-29;LTCUSD;31.42;;
2019-01-30;LTCUSD;32.33;;
2019-01-31;LTCUSD;32.04;;
2019-02-01;LTCUSD;33.34;;
2019-02-02;LTCUSD;35.13;;
2019-02-03;LTCUSD;33.84;;
2019-02-04;LTCUSD;34.39;;
2019-02-05;LTCUSD;34.76;;
2019-02-06;LTCUSD;33.27;;
2019-02-07;LTCUSD;33.65;;
2019-02-08;LTCUSD;43.81;;
2019-02-09;LTCUSD;45.34;;
2019-02-10;LTCUSD;47.6;;
2019-02-11;LTCUSD;43.51;;
2019-02-12;LTCUSD;44.72;;
2019-02-13;LTCUSD;42.33;;
2019-02-14;LTCUSD;42.02;;
2019-02-15;LTCUSD;43.34;;
2019-02-16;LTCUSD;44.1;;
2019-02-17;LTCUSD;44.8;;
2019-02-18;LTCUSD;48.83;;
2019-02-19;LTCUSD;48.11;;
2019-02-20;LTCUSD;52.56;;
2019-02-21;LTCUSD;49.78;;
2019-02-22;LTCUSD;50.44;;
2019-02-23;LTCUSD;52.6;;
2019-02-24;LTCUSD;44.76;;
2019-02-25;LTCUSD;46.49;;
2019-02-26;LTCUSD;45.88;;
2019-02-27;LTCUSD;46.13;;
2019-02-28;LTCUSD;46.62;;
2019-03-01;LTCUSD;48.15;;
2019-03-02;LTCUSD;49.57;;
2019-03-03;LTCUSD;48.88;;
2019-03-04;LTCUSD;46.82;;
2019-03-05;LTCUSD;46.49;;
